concept_id,concept_name,domain_id,concept_class_id,ATC
21601510,mersalyl; parenteral,Drug,ATC 5th,C03BC01
21601511,Xanthine derivatives,Drug,ATC 4th,C03BD
21601512,theobromine; oral,Drug,ATC 5th,C03BD01
21601513,"Sulfonamides, combinations with other drugs",Drug,ATC 4th,C03BK
21601514,Other low-ceiling diuretics,Drug,ATC 4th,C03BX
21601515,cicletanine; oral,Drug,ATC 5th,C03BX03
21601516,HIGH-CEILING DIURETICS,Drug,ATC 3rd,C03C
21601517,"Sulfonamides, plain",Drug,ATC 4th,C03CA
21601518,furosemide; systemic,Drug,ATC 5th,C03CA01
21601519,bumetanide; systemic,Drug,ATC 5th,C03CA02
21601520,piretanide; systemic,Drug,ATC 5th,C03CA03
21601521,torasemide; systemic,Drug,ATC 5th,C03CA04
21601522,Sulfonamides and potassium in combination,Drug,ATC 4th,C03CB
21601523,furosemide and potassium; oral,Drug,ATC 5th,C03CB01
21601524,bumetanide and potassium; oral,Drug,ATC 5th,C03CB02
21601525,Aryloxyacetic acid derivatives,Drug,ATC 4th,C03CC
21601526,etacrynic acid; systemic,Drug,ATC 5th,C03CC01
21601527,tienilic acid; oral,Drug,ATC 5th,C03CC02
21601528,Pyrazolone derivatives,Drug,ATC 4th,C03CD
21601529,muzolimine; oral,Drug,ATC 5th,C03CD01
21601530,Other high-ceiling diuretics,Drug,ATC 4th,C03CX
21601531,etozolin; oral,Drug,ATC 5th,C03CX01
21601533,Aldosterone antagonists,Drug,ATC 4th,C03DA
21601534,spironolactone; oral,Drug,ATC 5th,C03DA01
21601535,potassium canrenoate; parenteral,Drug,ATC 5th,C03DA02
21601536,canrenone; parenteral,Drug,ATC 5th,C03DA03
21601537,eplerenone; oral,Drug,ATC 5th,C03DA04
21601538,Other potassium-sparing agents,Drug,ATC 4th,C03DB
21601539,amiloride; oral,Drug,ATC 5th,C03DB01
21601540,triamterene; oral,Drug,ATC 5th,C03DB02
21601541,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION,Drug,ATC 3rd,C03E
21601542,Low-ceiling diuretics and potassium-sparing agents,Drug,ATC 4th,C03EA
21601543,hydrochlorothiazide and potassium-sparing agents; oral,Drug,ATC 5th,C03EA01
21601544,trichlormethiazide and potassium-sparing agents; oral,Drug,ATC 5th,C03EA02
21601545,epitizide and potassium-sparing agents,Drug,ATC 5th,C03EA03
21601546,altizide and potassium-sparing agents; oral,Drug,ATC 5th,C03EA04
21601547,mebutizide and potassium-sparing agents; oral,Drug,ATC 5th,C03EA05
21601548,chlortalidone and potassium-sparing agents; oral,Drug,ATC 5th,C03EA06
21601549,cyclopenthiazide and potassium-sparing agents; oral,Drug,ATC 5th,C03EA07
21601550,metolazone and potassium-sparing agents; oral,Drug,ATC 5th,C03EA12
21601551,bendroflumethiazide and potassium-sparing agents; oral,Drug,ATC 5th,C03EA13
21601553,High-ceiling diuretics and potassium-sparing agents,Drug,ATC 4th,C03EB
21601554,furosemide and potassium-sparing agents; systemic,Drug,ATC 5th,C03EB01
21601555,bumetanide and potassium-sparing agents; systemic,Drug,ATC 5th,C03EB02
21601556,OTHER DIURETICS,Drug,ATC 3rd,C03X
21601557,Vasopressin antagonists,Drug,ATC 4th,C03XA
21601558,tolvaptan; oral,Drug,ATC 5th,C03XA01
21601559,conivaptan; parenteral,Drug,ATC 5th,C03XA02
21601560,PERIPHERAL VASODILATORS,Drug,ATC 2nd,C04
21601561,PERIPHERAL VASODILATORS,Drug,ATC 3rd,C04A
21601562,2-amino-1-phenylethanol derivatives,Drug,ATC 4th,C04AA
21601563,isoxsuprine; systemic,Drug,ATC 5th,C04AA01
21601564,buphenine; oral,Drug,ATC 5th,C04AA02
21601565,bamethan; oral,Drug,ATC 5th,C04AA31
21601566,Imidazoline derivatives,Drug,ATC 4th,C04AB
21601568,tolazoline; oral,Drug,ATC 5th,C04AB02
21601569,Nicotinic acid and derivatives,Drug,ATC 4th,C04AC
21601570,nicotinic acid; systemic,Drug,ATC 5th,C04AC01
21601571,nicotinyl alcohol (pyridylcarbinol); systemic,Drug,ATC 5th,C04AC02
21601572,inositol nicotinate; oral,Drug,ATC 5th,C04AC03
21601573,ciclonicate,Drug,ATC 5th,C04AC07
21601574,Purine derivatives,Drug,ATC 4th,C04AD
21601575,"pentifylline; oral, rectal",Drug,ATC 5th,C04AD01
21601576,xantinol nicotinate; systemic,Drug,ATC 5th,C04AD02
21601577,pentoxifylline; systemic,Drug,ATC 5th,C04AD03
21601578,etofylline nicotinate; oral,Drug,ATC 5th,C04AD04
21601579,Ergot alkaloids,Drug,ATC 4th,C04AE
21601580,ergoloid mesylates; systemic,Drug,ATC 5th,C04AE01
21601581,nicergoline; systemic,Drug,ATC 5th,C04AE02
21601582,dihydroergocristine; systemic,Drug,ATC 5th,C04AE04
21601583,"ergoloid mesylates, combinations; systemic",Drug,ATC 5th,C04AE51
21601584,"dihydroergocristine, combinations; systemic",Drug,ATC 5th,C04AE54
21601585,Enzymes,Drug,ATC 4th,C04AF
21601586,kallidinogenase; systemic,Drug,ATC 5th,C04AF01
21601587,Other peripheral vasodilators,Drug,ATC 4th,C04AX
21601588,cyclandelate; oral,Drug,ATC 5th,C04AX01
21601589,phenoxybenzamine; oral,Drug,ATC 5th,C04AX02
21601590,vincamine; systemic,Drug,ATC 5th,C04AX07
21601592,bencyclane; systemic,Drug,ATC 5th,C04AX11
21601593,vinburnine; systemic,Drug,ATC 5th,C04AX17
21601594,suloctidil; oral,Drug,ATC 5th,C04AX19
21601595,buflomedil; oral,Drug,ATC 5th,C04AX20
21601596,naftidrofuryl; oral,Drug,ATC 5th,C04AX21
21601597,butalamine; oral,Drug,ATC 5th,C04AX23
21601598,visnadine; oral,Drug,ATC 5th,C04AX24
21601599,cetiedil; oral,Drug,ATC 5th,C04AX26
21601600,cinepazide; systemic,Drug,ATC 5th,C04AX27
21601601,ifenprodil; oral,Drug,ATC 5th,C04AX28
21601602,azapetine; oral,Drug,ATC 5th,C04AX30
21601603,fasudil; parenteral,Drug,ATC 5th,C04AX32
21601605,VASOPROTECTIVES,Drug,ATC 2nd,C05
21601606,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,Drug,ATC 3rd,C05A
21601607,Corticosteroids,Drug,ATC 4th,C05AA
21601608,"hydrocortisone; rectal, topical",Drug,ATC 5th,C05AA01
21601609,"prednisolone; rectal, topical",Drug,ATC 5th,C05AA04
21601610,"betamethasone; rectal, topical",Drug,ATC 5th,C05AA05
21601611,"fluorometholone; rectal, topical",Drug,ATC 5th,C05AA06
21601612,"fluocortolone; rectal, topical",Drug,ATC 5th,C05AA08
21601613,"dexamethasone; rectal, topical",Drug,ATC 5th,C05AA09
21601614,"fluocinolone acetonide; rectal, topical",Drug,ATC 5th,C05AA10
21601615,"fluocinonide; rectal, topical",Drug,ATC 5th,C05AA11
40255458,"triamcinolone; rectal, topical",Drug,ATC 5th,C05AA12
21601616,Antibiotics,Drug,ATC 4th,C05AB
21601617,Local anesthetics,Drug,ATC 4th,C05AD
21601618,"lidocaine; rectal, topical",Drug,ATC 5th,C05AD01
21601619,"tetracaine; rectal, topical",Drug,ATC 5th,C05AD02
21601620,"benzocaine; rectal, topical",Drug,ATC 5th,C05AD03
21601621,"cinchocaine; rectal, topical",Drug,ATC 5th,C05AD04
21601622,"procaine; rectal, topical",Drug,ATC 5th,C05AD05
21601623,"oxetacaine; rectal, topical",Drug,ATC 5th,C05AD06
21601624,"pramocaine; rectal, topical",Drug,ATC 5th,C05AD07
21601625,Muscle relaxants,Drug,ATC 4th,C05AE
45893195,"diltiazem; rectal, topical",Drug,ATC 5th,C05AE03
21601628,Other agents for treatment of hemorrhoids and anal fissures for topical use,Drug,ATC 4th,C05AX
21601629,"aluminium preparations; rectal, topical",Drug,ATC 5th,C05AX01
21601630,"bismuth preparations, combinations; rectal, topical",Drug,ATC 5th,C05AX02
21601632,"zinc preparations; rectal, topical",Drug,ATC 5th,C05AX04
21601633,"tribenoside; rectal, topical",Drug,ATC 5th,C05AX05
21601634,ANTIVARICOSE THERAPY,Drug,ATC 3rd,C05B
21601635,Heparins or heparinoids for topical use,Drug,ATC 4th,C05BA
21601636,organo-heparinoid; topical,Drug,ATC 5th,C05BA01
21601637,sodium apolate; topical,Drug,ATC 5th,C05BA02
21601638,heparin; topical,Drug,ATC 5th,C05BA03
21601639,pentosan polysulfate sodium; topical,Drug,ATC 5th,C05BA04
21601640,"heparinoid, combinations; topical",Drug,ATC 5th,C05BA51
21601641,"heparin, combinations; topical",Drug,ATC 5th,C05BA53
21601642,Sclerosing agents for local injection,Drug,ATC 4th,C05BB
21601643,monoethanolamine oleate; parenteral,Drug,ATC 5th,C05BB01
21601644,polidocanol; parenteral,Drug,ATC 5th,C05BB02
21601645,invert sugar; parenteral,Drug,ATC 5th,C05BB03
21601646,sodium tetradecyl sulfate; parenteral,Drug,ATC 5th,C05BB04
21601648,"glucose, combinations; parenteral",Drug,ATC 5th,C05BB56
21601649,Other sclerosing agents,Drug,ATC 4th,C05BX
21601650,"calcium dobesilate; oral, topical",Drug,ATC 5th,C05BX01
21601651,"calcium dobesilate, combinations; oral, topical",Drug,ATC 5th,C05BX51
21601652,CAPILLARY STABILIZING AGENTS,Drug,ATC 3rd,C05C
21601653,Bioflavonoids,Drug,ATC 4th,C05CA
21601654,rutoside; systemic,Drug,ATC 5th,C05CA01
21601655,monoxerutin,Drug,ATC 5th,C05CA02
21601656,"diosmin; oral, topical",Drug,ATC 5th,C05CA03
21601657,troxerutin; systemic,Drug,ATC 5th,C05CA04
21601658,hidrosmin,Drug,ATC 5th,C05CA05
21601659,"rutoside, combinations; systemic",Drug,ATC 5th,C05CA51
21601660,"diosmin, combinations; oral, topical",Drug,ATC 5th,C05CA53
21601661,"troxerutin, combinations; systemic",Drug,ATC 5th,C05CA54
21601662,Other capillary stabilizing agents,Drug,ATC 4th,C05CX
21601663,"tribenoside; oral, rectal, topical",Drug,ATC 5th,C05CX01
40255507,naftazone; systemic,Drug,ATC 5th,C05CX02
21601664,BETA BLOCKING AGENTS,Drug,ATC 2nd,C07
21601665,BETA BLOCKING AGENTS,Drug,ATC 3rd,C07A
21601666,"Beta blocking agents, non-selective",Drug,ATC 4th,C07AA
21601667,alprenolol; systemic,Drug,ATC 5th,C07AA01
21601668,oxprenolol; systemic,Drug,ATC 5th,C07AA02
21601669,pindolol; systemic,Drug,ATC 5th,C07AA03
21601670,propranolol; systemic,Drug,ATC 5th,C07AA05
21601671,timolol; systemic,Drug,ATC 5th,C07AA06
21601672,sotalol; systemic,Drug,ATC 5th,C07AA07
21601673,nadolol; oral,Drug,ATC 5th,C07AA12
21601674,mepindolol; oral,Drug,ATC 5th,C07AA14
21601675,carteolol; oral,Drug,ATC 5th,C07AA15
21601676,tertatolol; oral,Drug,ATC 5th,C07AA16
21601677,bopindolol; oral,Drug,ATC 5th,C07AA17
21601678,bupranolol; systemic,Drug,ATC 5th,C07AA19
21601679,penbutolol; oral,Drug,ATC 5th,C07AA23
21601680,cloranolol,Drug,ATC 5th,C07AA27
21601682,"Beta blocking agents, selective",Drug,ATC 4th,C07AB
21601683,practolol; systemic,Drug,ATC 5th,C07AB01
21601684,metoprolol; systemic,Drug,ATC 5th,C07AB02
21601685,atenolol; systemic,Drug,ATC 5th,C07AB03
21601686,acebutolol; systemic,Drug,ATC 5th,C07AB04
21601687,betaxolol; oral,Drug,ATC 5th,C07AB05
21601688,bevantolol; oral,Drug,ATC 5th,C07AB06
21601689,bisoprolol; oral,Drug,ATC 5th,C07AB07
21601690,celiprolol; oral,Drug,ATC 5th,C07AB08
21601691,esmolol; parenteral,Drug,ATC 5th,C07AB09
21601692,epanolol; oral,Drug,ATC 5th,C07AB10
21601693,s-atenolol; oral,Drug,ATC 5th,C07AB11
21601694,nebivolol; oral,Drug,ATC 5th,C07AB12
21601695,talinolol; oral,Drug,ATC 5th,C07AB13
1123819,landiolol; parenteral,Drug,ATC 5th,C07AB14
21601698,Alpha and beta blocking agents,Drug,ATC 4th,C07AG
21601699,labetalol; systemic,Drug,ATC 5th,C07AG01
21601700,carvedilol; oral,Drug,ATC 5th,C07AG02
21601701,BETA BLOCKING AGENTS AND THIAZIDES,Drug,ATC 3rd,C07B
21601702,"Beta blocking agents, non-selective, and thiazides",Drug,ATC 4th,C07BA
21601703,oxprenolol and thiazides; systemic,Drug,ATC 5th,C07BA02
21601704,propranolol and thiazides; systemic,Drug,ATC 5th,C07BA05
21601705,timolol and thiazides; systemic,Drug,ATC 5th,C07BA06
21601707,nadolol and thiazides; oral,Drug,ATC 5th,C07BA12
21601708,"metipranolol and thiazides, combinations; systemic",Drug,ATC 5th,C07BA68
21601709,"Beta blocking agents, selective, and thiazides",Drug,ATC 4th,C07BB
21601710,metoprolol and thiazides; systemic,Drug,ATC 5th,C07BB02
21601711,atenolol and thiazides; systemic,Drug,ATC 5th,C07BB03
21601712,acebutolol and thiazides; systemic,Drug,ATC 5th,C07BB04
21601713,bevantolol and thiazides; oral,Drug,ATC 5th,C07BB06
21601714,bisoprolol and thiazides; systemic,Drug,ATC 5th,C07BB07
40255797,nebivolol and thiazides; oral,Drug,ATC 5th,C07BB12
21601715,"metoprolol and thiazides, combinations; systemic",Drug,ATC 5th,C07BB52
21601716,Alpha and beta blocking agents and thiazides,Drug,ATC 4th,C07BG
21601717,labetalol and thiazides; systemic,Drug,ATC 5th,C07BG01
21601718,BETA BLOCKING AGENTS AND OTHER DIURETICS,Drug,ATC 3rd,C07C
21601719,"Beta blocking agents, non-selective, and other diuretics",Drug,ATC 4th,C07CA
21601720,oxprenolol and other diuretics; systemic,Drug,ATC 5th,C07CA02
21601721,pindolol and other diuretics; systemic,Drug,ATC 5th,C07CA03
21601722,bopindolol and other diuretics; oral,Drug,ATC 5th,C07CA17
21601723,penbutolol and other diuretics; oral,Drug,ATC 5th,C07CA23
21601724,"Beta blocking agents, selective, and other diuretics",Drug,ATC 4th,C07CB
21601725,metoprolol and other diuretics; systemic,Drug,ATC 5th,C07CB02
21601726,atenolol and other diuretics; systemic,Drug,ATC 5th,C07CB03
21601727,"atenolol and other diuretics, combinations; systemic",Drug,ATC 5th,C07CB53
21601728,Alpha and beta blocking agents and other diuretics,Drug,ATC 4th,C07CG
21601729,labetalol and other diuretics; systemic,Drug,ATC 5th,C07CG01
21601730,"BETA BLOCKING AGENTS, THIAZIDES AND OTHER DIURETICS",Drug,ATC 3rd,C07D
21601731,"Beta blocking agents, non-selective, thiazides and other diuretics",Drug,ATC 4th,C07DA
21601732,"timolol, thiazides and other diuretics; systemic",Drug,ATC 5th,C07DA06
21601733,"Beta blocking agents, selective, thiazides and other diuretics",Drug,ATC 4th,C07DB
21601734,"atenolol, thiazides and other diuretics; systemic",Drug,ATC 5th,C07DB01
21601735,BETA BLOCKING AGENTS AND VASODILATORS,Drug,ATC 3rd,C07E
21601736,"Beta blocking agents, non-selective, and vasodilators",Drug,ATC 4th,C07EA
21601737,"Beta blocking agents, selective, and vasodilators",Drug,ATC 4th,C07EB
21601738,"BETA BLOCKING AGENTS, OTHER COMBINATIONS",Drug,ATC 3rd,C07F
21601706,sotalol and thiazides; systemic,Drug,ATC 5th,C07BA07
21601741,Beta blocking agents and calcium channel blockers,Drug,ATC 4th,C07FB
21601742,metoprolol and felodipine; systemic,Drug,ATC 5th,C07FB02
21601743,atenolol and nifedipine; systemic,Drug,ATC 5th,C07FB03
40255827,bisoprolol and amlodipine; systemic,Drug,ATC 5th,C07FB07
45893481,nebivolol and amlodipine; oral,Drug,ATC 5th,C07FB12
1123778,metoprolol and amlodipine; systemic,Drug,ATC 5th,C07FB13
1123698,"Beta blocking agents, other combinations",Drug,ATC 4th,C07FX
1123679,metoprolol and ivabradine; systemic,Drug,ATC 5th,C07FX05
1123624,"carvedilol and ivabradine; oral, rectal",Drug,ATC 5th,C07FX06
21601744,CALCIUM CHANNEL BLOCKERS,Drug,ATC 2nd,C08
21601745,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,Drug,ATC 3rd,C08C
21601746,Dihydropyridine derivatives,Drug,ATC 4th,C08CA
21601747,amlodipine; oral,Drug,ATC 5th,C08CA01
21601748,felodipine; oral,Drug,ATC 5th,C08CA02
21601749,isradipine; systemic,Drug,ATC 5th,C08CA03
21601750,nicardipine; systemic,Drug,ATC 5th,C08CA04
21601751,nifedipine; systemic,Drug,ATC 5th,C08CA05
21601752,nimodipine; systemic,Drug,ATC 5th,C08CA06
21601753,nisoldipine; oral,Drug,ATC 5th,C08CA07
21601754,nitrendipine; oral,Drug,ATC 5th,C08CA08
21601755,lacidipine; oral,Drug,ATC 5th,C08CA09
21601756,nilvadipine; oral,Drug,ATC 5th,C08CA10
21601757,manidipine; oral,Drug,ATC 5th,C08CA11
21601758,barnidipine; oral,Drug,ATC 5th,C08CA12
21601759,lercanidipine; oral,Drug,ATC 5th,C08CA13
21601760,cilnidipine; oral,Drug,ATC 5th,C08CA14
21601761,benidipine; oral,Drug,ATC 5th,C08CA15
40256090,clevidipine; parenteral,Drug,ATC 5th,C08CA16
715793,amlodipine and celecoxib; oral,Drug,ATC 5th,C08CA51
21601762,"nifedipine, combinations; systemic",Drug,ATC 5th,C08CA55
21601763,Other selective calcium channel blockers with mainly vascular effects,Drug,ATC 4th,C08CX
21601764,mibefradil; oral,Drug,ATC 5th,C08CX01
21601765,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,Drug,ATC 3rd,C08D
21601766,Phenylalkylamine derivatives,Drug,ATC 4th,C08DA
21601767,verapamil; systemic,Drug,ATC 5th,C08DA01
21601768,gallopamil; oral,Drug,ATC 5th,C08DA02
21601769,"verapamil, combinations; systemic",Drug,ATC 5th,C08DA51
21601770,Benzothiazepine derivatives,Drug,ATC 4th,C08DB
21601771,diltiazem; oral,Drug,ATC 5th,C08DB01
21601772,NON-SELECTIVE CALCIUM CHANNEL BLOCKERS,Drug,ATC 3rd,C08E
21601773,Phenylalkylamine derivatives,Drug,ATC 4th,C08EA
21601774,fendiline; oral,Drug,ATC 5th,C08EA01
21601775,bepridil; oral,Drug,ATC 5th,C08EA02
21601776,Other non-selective calcium channel blockers,Drug,ATC 4th,C08EX
21601777,lidoflazine; oral,Drug,ATC 5th,C08EX01
21601778,perhexiline; oral,Drug,ATC 5th,C08EX02
21601779,CALCIUM CHANNEL BLOCKERS AND DIURETICS,Drug,ATC 3rd,C08G
21601780,Calcium channel blockers and diuretics,Drug,ATC 4th,C08GA
21601781,nifedipine and diuretics; systemic,Drug,ATC 5th,C08GA01
43534770,amlodipine and diuretics; oral,Drug,ATC 5th,C08GA02
21601782,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,Drug,ATC 2nd,C09
21601783,"ACE INHIBITORS, PLAIN",Drug,ATC 3rd,C09A
21601784,"ACE inhibitors, plain",Drug,ATC 4th,C09AA
21601785,captopril; oral,Drug,ATC 5th,C09AA01
21601786,enalapril; systemic,Drug,ATC 5th,C09AA02
21601787,lisinopril; oral,Drug,ATC 5th,C09AA03
21601788,perindopril; oral,Drug,ATC 5th,C09AA04
21601789,ramipril; oral,Drug,ATC 5th,C09AA05
21601790,quinapril; systemic,Drug,ATC 5th,C09AA06
21601791,benazepril; oral,Drug,ATC 5th,C09AA07
21601792,cilazapril; oral,Drug,ATC 5th,C09AA08
21601793,fosinopril; oral,Drug,ATC 5th,C09AA09
21601794,trandolapril; oral,Drug,ATC 5th,C09AA10
21601795,spirapril; oral,Drug,ATC 5th,C09AA11
21601796,delapril; oral,Drug,ATC 5th,C09AA12
21601797,moexipril; oral,Drug,ATC 5th,C09AA13
21601798,temocapril; oral,Drug,ATC 5th,C09AA14
21601799,zofenopril; oral,Drug,ATC 5th,C09AA15
21601800,imidapril; oral,Drug,ATC 5th,C09AA16
21601801,"ACE INHIBITORS, COMBINATIONS",Drug,ATC 3rd,C09B
21601802,ACE inhibitors and diuretics,Drug,ATC 4th,C09BA
21601803,captopril and diuretics; systemic,Drug,ATC 5th,C09BA01
21601804,enalapril and diuretics; systemic,Drug,ATC 5th,C09BA02
21601805,lisinopril and diuretics; oral,Drug,ATC 5th,C09BA03
21601806,perindopril and diuretics; systemic,Drug,ATC 5th,C09BA04
21601807,ramipril and diuretics; oral,Drug,ATC 5th,C09BA05
21601808,quinapril and diuretics; systemic,Drug,ATC 5th,C09BA06
21601809,benazepril and diuretics; oral,Drug,ATC 5th,C09BA07
21601810,cilazapril and diuretics; oral,Drug,ATC 5th,C09BA08
21601811,fosinopril and diuretics; oral,Drug,ATC 5th,C09BA09
21601812,delapril and diuretics; oral,Drug,ATC 5th,C09BA12
21601813,moexipril and diuretics; oral,Drug,ATC 5th,C09BA13
21601814,zofenopril and diuretics; oral,Drug,ATC 5th,C09BA15
21601815,ACE inhibitors and calcium channel blockers,Drug,ATC 4th,C09BB
21601816,enalapril and lercanidipine; systemic,Drug,ATC 5th,C09BB02
21601817,lisinopril and amlodipine; oral,Drug,ATC 5th,C09BB03
21601818,perindopril and amlodipine; systemic,Drug,ATC 5th,C09BB04
21601819,ramipril and felodipine; oral,Drug,ATC 5th,C09BB05
40256149,enalapril and nitrendipine; systemic,Drug,ATC 5th,C09BB06
40256150,ramipril and amlodipine; oral,Drug,ATC 5th,C09BB07
21601820,trandolapril and verapamil; systemic,Drug,ATC 5th,C09BB10
21601821,delapril and manidipine; oral,Drug,ATC 5th,C09BB12
43534771,"ACE inhibitors, other combinations",Drug,ATC 4th,C09BX
43534772,"perindopril, amlodipine and indapamide; systemic",Drug,ATC 5th,C09BX01
1588699,perindopril and bisoprolol; systemic,Drug,ATC 5th,C09BX02
1502112,"ramipril, amlodipine and hydrochlorothiazide; oral",Drug,ATC 5th,C09BX03
715855,"perindopril, bisoprolol and amlodipine; systemic",Drug,ATC 5th,C09BX04
21601822,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",Drug,ATC 3rd,C09C
21601823,"Angiotensin II receptor blockers (ARBs), plain",Drug,ATC 4th,C09CA
21601824,losartan; oral,Drug,ATC 5th,C09CA01
21601825,eprosartan; oral,Drug,ATC 5th,C09CA02
21601826,valsartan; oral,Drug,ATC 5th,C09CA03
21601827,irbesartan; oral,Drug,ATC 5th,C09CA04
21601828,tasosartan,Drug,ATC 5th,C09CA05
21601829,candesartan; oral,Drug,ATC 5th,C09CA06
21601830,telmisartan; oral,Drug,ATC 5th,C09CA07
21601831,olmesartan medoxomil; oral,Drug,ATC 5th,C09CA08
40256408,azilsartan medoxomil; oral,Drug,ATC 5th,C09CA09
45893528,fimasartan; oral,Drug,ATC 5th,C09CA10
21601832,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",Drug,ATC 3rd,C09D
21601833,Angiotensin II receptor blockers (ARBs) and diuretics,Drug,ATC 4th,C09DA
21601834,losartan and diuretics; oral,Drug,ATC 5th,C09DA01
21601835,eprosartan and diuretics; oral,Drug,ATC 5th,C09DA02
21601836,valsartan and diuretics; oral,Drug,ATC 5th,C09DA03
21601837,irbesartan and diuretics; systemic,Drug,ATC 5th,C09DA04
21601838,candesartan and diuretics; oral,Drug,ATC 5th,C09DA06
21601839,telmisartan and diuretics; oral,Drug,ATC 5th,C09DA07
21601840,olmesartan medoxomil and diuretics; oral,Drug,ATC 5th,C09DA08
45893512,azilsartan medoxomil and diuretics; oral,Drug,ATC 5th,C09DA09
1501790,fimasartan and diuretics; oral,Drug,ATC 5th,C09DA10
21601841,Angiotensin II receptor blockers (ARBs) and calcium channel blockers,Drug,ATC 4th,C09DB
21601842,valsartan and amlodipine; oral,Drug,ATC 5th,C09DB01
21601843,olmesartan medoxomil and amlodipine; oral,Drug,ATC 5th,C09DB02
21601844,telmisartan and amlodipine; oral,Drug,ATC 5th,C09DB04
40256422,irbesartan and amlodipine; systemic,Drug,ATC 5th,C09DB05
40256423,losartan and amlodipine; oral,Drug,ATC 5th,C09DB06
43534773,candesartan and amlodipine; oral,Drug,ATC 5th,C09DB07
1588655,valsartan and lercanidipine; oral,Drug,ATC 5th,C09DB08
715848,fimasartan and amlodipine; oral,Drug,ATC 5th,C09DB09
21601845,"Angiotensin II receptor blockers (ARBs), other combinations",Drug,ATC 4th,C09DX
21601846,"valsartan, amlodipine and hydrochlorothiazide; oral",Drug,ATC 5th,C09DX01
21601847,valsartan and aliskiren; oral,Drug,ATC 5th,C09DX02
40256427,"olmesartan medoxomil, amlodipine and hydrochlorothiazide; oral",Drug,ATC 5th,C09DX03
1588648,valsartan and sacubitril; oral,Drug,ATC 5th,C09DX04
715770,valsartan and nebivolol; oral,Drug,ATC 5th,C09DX05
715819,"candesartan, amlodipine and hydrochlorothiazide; oral",Drug,ATC 5th,C09DX06
715853,"irbesartan, amlodipine and hydrochlorothiazide; systemic",Drug,ATC 5th,C09DX07
